	aru-mia
	aruaru-mia
	hahau-a
	huhuti-a
	huihui-a
	kaakahu-ria
	kaukau-ria
	kohikohi-a
	momoto-kia
	momotu-hia
	mukumuku-a
	nanao-mia
	pupuri-tia
	purupuru-a
	rarapi-hia
	rarawhi-a
	rurerure-a
	tatau-ria
	taataami-a
	totohe-a
	tuhituhi-a
	tuitui-a
	waawaahi-a
	wewete-kia
	wehewehe-a
	wetewete-kia
	whaiwhai-a
	aa-ia
	aakirikiri-tia
	aapiti-ria
	aapuru-a
	aarai-a
	aatete-tia
	aawhina-tia
	ahu-ria
	ahuahu-ngia
	ai-tia
	aaki-na
	akiaki-na
	aakiri-tia
	ako-na
	amo-hia
	amuamu-tia
	ao-hia
	apiti-ria
	apo-hia
	apoapo-hia
	apu-ria
	arahi-na
	arataki-na
	aro-ngia
	aroha-ina
	aroha-tia
	aru-mia
	aruaru-mia
	atawhai-tia
	ato-hia
	auee-tia
	aweke-tia
	awhi-tia
	awhina-tia
	ehu-a
	eke-a
	eke-ngia
	epa-ina
	haahau-tia
	haakere-a
	haamene-tia
	haapai-ngia
	haawhe-tia
	haehae-a
	haere-a
	hahau-tia
	hahu-a
	haina-tia
	haka-a
	haku-a
	hakuhaku-a
	hane-a
	hanga-a
	hao-a
	hari-a
	hauhake-tia
	haupapa-tia
	heke-a
	here-ngia
	herehere-a
	heru-a
	heu-a
	heuheu-tia
	hiahia-tia
	hihira-tia
	hii-a
	hiianga-tia
	hiikopi-na
	hiipoki-na
	hiirau-tia
	hiiri-tia
	hika-ia
	hiki-tia
	hoe-a
	hohou-tia
	hoki-a
	hoko-na
	hokohoko-na
	hongi-a
	hongihongi-a
	hono-a
	hopu-kina
	hori-a
	horo-a
	horoi-a
	horomi-a
	houhou-a
	hua-ina
	huaki-na
	huhu-a
	hui-a
	huihui-a
	huke-a
	huna-a
	hunuhunu-a
	hura-hia
	huri-hia
	huru-a
	huti-a
	huupeke-tia
	ihiihi-a
	inaki-tia
	inoi-a
	inu-mia
	iri-a
	iti-haere
	kakaro-hia
	kawhaki-na 
	kaakahu-ria
	kaawiri-tia
	kahaki-na
	kai-nga
	kaingaakau-tia
	kaiponu-hia
	kake-a
	kanga-a
	kape-a
	kapi-a
	kapo-hia
	karakia-tia
	karanga-hia
	karapoti-a
	karawhiu-a
	kare-a
	karo-hia
	kata-ina
	kati-a
	kato-hia
	kauhoe-tia
	kaumaatua-tia
	kaupare-a
	kauwhau-tia
	kawe-a
	keri-a
	ketu-a
	ketuketu-a
	keu-a
	kihi-a
	kii-a
	kiki-a
	kimi-hia
	kini-tia
	kaawhaki-na
	kite-a
	kowhaki-na
	kowhete-tia
	koa-ina
	koara-tia
	kohi-a
	kohikohi-a
	koingo-tia
	koko-a
	komutu-a
	koo-ia
	koohari-tia
	koohua-tia
	koohue-tia
	koohure-a
	koohuru-tia
	kookiri-tia
	koomiri-a
	koonatu-a
	koopake-tia
	koopaki-na
	koopani-a
	koopare-a
	koopenupenu-tia
	koopiro-a
	koorero-tia
	koorori-a
	kooti-a
	kootui-a
	koowhiri-a
	kopani-a
	kopi-a
	koro-a
	korou-tia
	kowhaki-na
	kuhu-a
	kuku-a
	kuru-a
	kuti-a
	maaharahara-tia
	maakutu-ria
	maarena-tia
	maatakitaki-na
	maatau-ria
	maaunu-tia
	mahanga-tia
	mahara-tia
	mahi-a
	mahimahi-a
	maka-a
	maminga-tia
	manako-tia
	manawa-nui
	mania-a
	mate-a
	mau-ria
	mekemeke-hia
	mea-tia
	meke-a
	mihi-a
	miiharo-tia
	miraka-tia
	miri-a
	miro-a
	mitimiti-a
	moe-a
	momi-a
	mono-kia
	moohio-tia
	moohio-tia
	mookete-tia
	moounu-tia
	moto-kia
	motu-hia
	mui-a
	muimui-a
	muku-a
	mukumuku-a
	muri-tai
	muru-a
	mutumutu-a
	neke-hia
	nekeneke-hia
	ngaakau-nui
	ngaki-a
	ngare-a
	ngau-a
	ngaungau-a
	ngote-a
	noa-tia
	noho-ia
	nukarau-tia
	nuku-hia
	nukunuku-hia
	oati-tia
	oka-ina
	oke-a
	oma-kia
	onioni-tia
	ono-kia
	ore-a
	oro-hia
	ota-ina
	paa-ngia
	paaera-tia
	paahua-tia
	paakarukaru-a
	paakawe-tia
	paanui-tia
	paoro-tia
	paatai-ngia
	paauna-tia
	paawhara-tia
	pae-a
	pai-ngia
	paihere-tia
	paikaraaihe-tia
	pakanga-tia
	pana-a
	panga-a
	pani-a
	pao-a
	paora-tia
	parai-tia
	parakitihi-tia
	parani-tia
	pare-a
	pati-a
	patoo-hia
	patu-a
	pauna-tia
	peewhea-tia
	peehi-a
	peenaa-tia
	peenei-tia
	pehipehi-a
	peeraa-tia
	pei-a
	peka-ina
	pere-a
	perehi-tia
	piikau-tia
	piinohi-tia
	piioi-tia
	piirangi-tia
	piki-tia
	pine-a
	piu-a
	piupiu-a
	poipoi-a
	poka-ia
	poke-a
	pona-ia
	poo-ngia
	pookai-a
	poorangi-tia
	pootae-a
	pooti-tia
	poouto-kia
	poowhiri-tia
	poro-a
	pou-a
	punga-a
	purei-tia
	puri-tia
	puru-a
	purupuru-a
	puruma-tia
	puruuma-tia
	puuaawai-tia
	puuawhe-a
	puukai-tia
	puuranga-tia
	puuremu-tia
	rapi-tia
	rarapi-hia
	rarawhi-a
	raahui-tia
	raakei-tia
	raapoi-a
	raarangi-tia
	rahoraho-a
	rahu-a
	raka-tia
	rama-a
	ranga-a
	rangirangi-a
	ranu-a
	rapa-ia
	rapu-a
	rara-a
	rau-a
	rauwiri-tia
	raweke-tia
	reehita-tia
	rehe-a
	rehu-a
	rere-ngia
	rewherii-tia
	riringi-hia
	riihi-tia
	riingi-hia
	riipeka-tia
	ringi-hia
	ripi-a
	riri-a
	rohe-a
	rongo-hia
	rongonui-tia
	rore-a
	rori-a
	ruaki-na
	rui-a
	ruku-hia
	rumaki-na
	runa-a
	rure-a
	rurerure-a
	ruruku-tia
	ruuri-tia
	taa-ngia
	taataami-a
	taataawhi-a
	taahae-tia
	taahawahawa-tia
	taakaro-hia
	taake-tia
	taakiri-tia
	taamaru-tia
	taami-a
	taamuimui-a
	taanapu-tia
	taanumi-tia
	taapaapaa-tia
	taapae-a
	taapapa-tia
	taapatu-tia
	taapiri-tia
	taapui-a
	taapuke-tia
	taapuni-a
	taarai-a
	taarona-tia
	taatai-a
	taatari-tia
	taawai-a
	taawharau-tia
	taawhi-a
	taawhiri-tia
	taawhiu-a
	tahi-a
	tahitahi-a
	tahu-na
	taiapo-tia
	taiari-tia
	takahi-a
	takai-a
	takakino-tia
	takawiri-tia
	take-a
	taki-na
	takoto-ria
	tangi-hia
	tango-hia
	tao-na
	tapa-ia
	tapahi-a
	tapatapa-ia
	tapi-a
	tapuhi-tia
	tarai-a
	taraiwa-tia
	tataa-ngia
	tatau-ria
	tau-ria
	tauaarai-tia
	tauapo-hia
	taumau-tia
	taunaha-tia
	taunga-tia
	taunga-tia
	taupare-a
	taupoki-na
	tautau-ria
	tautohe-tia
	tautohetohe-tia
	tautoko-na
	tauwehe-a
	tia-ina
	tiaki-na
	tiihore-a
	tiikaro-tia
	tiikoko-a
	tiimara-ria
	tiimata-ngia
	tiitore-a
	tiiwara-hia
	tinei-a
	tinihanga-tia
	tiriwa-tia
	tiriwaa-tia
	tiro-hia
	titi-a
	tohe-a
	tohu-a
	tohu-ngia
	tokotoko-na
	tomo-kia
	tono-a
	too-kia
	toohi-tia
	tookari-tia
	tope-a
	toro-na
	tou-a
	tua-ina
	tuaki-na
	tuhi-a
	tuhituhi-a
	tui-a
	tuitui-a
	tuketuke-a
	tuki-a
	tuku-a
	tukutuku-a
	tunu-a
	tunutunu-a
	tupehau-kia
	tupeke-tia
	tupu-ria
	tute-a
	tuu-ria
	tuuwhiti-tia
	tuuahu-tia
	tuukino-tia
	tuumanako-hia
	tuupeke-tia
	tuutaki-na
	tuutui-a
	tuwha-ia
	uwhi-a
	ua-ina
	uara-tia
	ui-a
	uiui-a
	uku-ia
	umere-tia
	unga-a
	unu-mia
	uru-a
	urungi-tia
	uta-ina
	utu-a
	uutonga-tia
	uwhi-a
	uwhiuwhi-a
	waahi-a
	waawaahi-a
	waea-tia
	waere-a
	waha-a
	wai-a
	waiata-tia
	waiho-tia
	waikeri-ngia
	waimeha-tia
	waipuke-tia
	wani-a
	ware-a
	wareware-tia
	waru-hia
	wawae-a
	wawata-tia
	wehewehe-a
	wepu-a
	wero-hia
	whai-a
	whaakatata-ngia
	whaaki-na
	whaanako-tia
	whaangai-a
	whaariki-tia
	whaawhaa-ria
	whaawheruu-tia
	whaiaurunga-tia
	whaikoorero-tia
	whaina-tia
	whaiwhai-a
	whakakino-tia
	whakakikii-a
	whakaae-tia
	whakaahua-tia
	whakaahuru-tia
	whakaakakahu-ria
	whakaako-na
	whakaara-hia
	whakaari-a
	whakaaro-tia
	whakaatamira-tia
	whakaatu-ria
	whakae-tia
	whakaea-tia
	whakaeke-a
	whakaemi-a
	whakaene-tia
	whakaeraea-tia
	whakaero-tia
	whakahaawe-a
	whakahaawea-tia
	whakahaere-a
	whakahanumi-tia
	whakahau-a
	whakahee-ngia
	whakaheke-a
	whakahemo-a
	whakahere-a
	whakahinga-ia
	whakahorohoro-tia
	whakahoa-tia
	whakahohori-tia
	whakahoki-a
	whakahoonore-tia
	whakahori-a
	whakahoro-a
	whakahua-tia
	whakaihi-a
	whakainu-mia
	whakaipoipo-tia
	whakairi-a
	whakairo-hia
	whakaiti-a
	whakakaahore-tia
	whakakaaniwha-tia
	whakakahaki-tia
	whakakai-ria
	whakakakara-tia
	whakakake-a
	whakakapi-a
	whakakikii-tia
	whakakino-tia
	whakakite-a
	whakakoi-a
	whakakoohore-tia
	whakakoopee-tia
	whakakoopeke-tia
	whakakoorua-tia
	whakakopakopa-ia
	whakakore-tia
	whakakorokoro-tia
	whakakoromeke-tia
	whakamaakuukuu-tia
	whakamaamaa-tia
	whakamaanu-tia
	whakamaaoa-tia
	whakamaaori-tia
	whakamaarama-tia
	whakamaarie-tia
	whakamaarooroo-tia
	whakamaataotao-ria
	whakamaatau-ria
	whakamaatautau-ria
	whakamahana-tia
	whakamahara-tia
	whakamahi-a
	whakamamae-tia
	whakamana-a
	whakamanawa-tia
	whakamaroke-tia
	whakamataku-ria
	whakamau-a
	whakamihi-a
	whakamiiharo-tia
	whakamine-a
	whakamoe-a
	whakamuri-a
	whakamutu-a
	whakananu-a
	whakangaawari-tia
	whakangahau-tia
	whakangaro-mia
	whakangau-a
	whakanoa-tia
	whakanoho-ia
	whakanui-a
	whakaoho-tia
	whakaora-ngia
	whakaora-tia
	whakaoti-a
	whakapaa-kia
	whakapae-a
	whakapae-ngia
	whakapai-ngia
	whakapaipai-tia
	whakapakoko-tia
	whakapapa-tia
	whakaparahako-tia
	whakaparu-a
	whakapau-a
	whakapau-ngia
	whakapiata-tia
	whakapiko-a
	whakapokorua-tia
	whakapono-hia
	whakapooheehee-ngia
	whakapoto-hia
	whakapuaki-na
	whakapuare-tia
	whakapuru-a
	whakapuumau-tia
	whakaraapopoto-ngia
	whakarangatira-tia
	whakaranu-a
	whakarapa-ngia
	whakararu-a
	whakarato-hia
	whakarawa-tia
	whakarawe-a
	whakareere-a
	whakarere-a
	whakarewa-ia
	whakariro-ia
	whakarite-a
	whakaroa-tia
	whakarongo-hia
	whakataakaro-tia
	whakataakotokoto-ria
	whakataetae-ngia
	whakatahe-a
	whakatahuri-ngia
	whakatairanga-tia
	whakatakoto-ria
	whakatangitangi-hia
	whakatapu-ria
	whakatara-a
	whakatara-ngia
	whakataratara-hia
	whakatata-ngia
	whakatau-a
	whakataurite-a
	whakatiimata-ngia
	whakatika-ia
	whakatikatika-ina
	whakatina-ia
	whakatoi-tia
	whakatoo-kia
	whakatupu-ria
	whakatuu-ria
	whakatuupato-ria
	whakatuwhera-tia
	whakauru-a
	whakaurunga-tia
	whakautu-a
	whakauu-ngia
	whakawaa-kia
	whakawaarea-tia
	whakawaatea-tia
	whakawaawaa-tia
	whakawahi-a
	whakawai-a
	whakaware-a
	whakawehi-a
	whakawhaaiti-tia
	whakawhaanau-tia
	whakawheruu-tia
	whakawhirinaki-tia
	whakawhiti-a
	whakawhiu-a
	whakawhiwhi-a
	whakawiri-a
	whana-ia
	whanowhano-a
	whao-a
	whare-kura
	whata-a
	whati-ia
	whatu-a
	whawhai-tia
	wheeraa-tia
	whetuurangi-tia
	whiitiki-ria
	whiri-a
	whiriwhiri-a
	whiti-ngia
	whiu-a
	āmi-tia
	āmine-ngia
	ara-hia
	aukaha-tia
	auru-tia
	awhe-a
	āwhio-tia
	hihiri-tia
	hiko-ia
	hinga-na
	hirihiri-a
	hiwi-a
	hokomirimori-a
	hora-hia
	hou-hia
	huki-a
	hukihuki-a
	hume-a
	hūpana-tanga
	iheuheu-a
	kā-ngia
	kāpui-a
	kari-a
	kaui-tia
	kikini-tia
	ko-ia
	komo-tia
	kōranga-tia
	kote-hia
	kōwhiti-hia
	kume-a
	kumu-a
	mahara-tia
	mākiri-hia
	manaaki-tia
	mapu-a
	mārau-a
	maro-hia
	mātau-tia
	minita-tia
	muna-ia
	narunga-tia
	nati-a
	natu-a
	nēhi-tia
	nehu-a
	niko-a
	nuka-ia
	numi-a
	numu-a
	ngahu-a
	opa-ina
	pāike-a
	paka-tia
	panipani-a
	parau-tia
	paro-a
	paura-tia
	pēke-tia
	piko-a
	piro-ngia
	pōhēhē-tia
	pōhiri-tia
	pokuru-a
	popo-tia
	pōpopo-tia
	poroporo-tia
	pororua-tia
	porowhiu-a
	pū-ia
	puare-tia
	puhi-a
	puta-ina
	rangahau-a
	raupatu-tia
	rautao-ngia
	rāwhera-tia
	romi-a
	ropi-a
	rotu-a
	ruke-hia
	rūrū-hia
	rutu-a
	tae-a
	taiapu-tia
	taitai-a
	taka-ina
	takapapa-a
	takapau-ria
	takitaki-na
	takoto-ria
	tāmau-tia
	tamumu-tia
	tanu-mia
	tāoro-a
	tapatapahi-a
	tāpi-a
	tapiki-tia
	tare-a
	tari-a
	tātua-tia
	taua-tia
	tauhere-a
	tupoki-na
	tāuwhi-a
	tāwhio-tia
	tīhae-a
	tiki-na
	timere-a
	tipu-a
	tītama-tia
	tītari-a
	tītokotoko-na
	tiu-a
	tohatoha-ina
	tohi-a
	toutou-a
	tūā-ina
	tūhono-a
	kuke-a
	tungi-a
	tupua-tia
	turaki-na
	turuki-tia
	tutu-a
	tuwhera-tia
	ukui-a
	uruumu-tia
	weku-a
	whaiere-tia
	whakaahu-tia
	whakahake-tia
	whakaingoa-tia
	whakakā-ngia
	whakakaha-ngia
	whakakao-tia
	whakakopi-tia
	whakamate-a
	whakamōhio-tia
	whakamōkā-tia
	whakangaere-a
	whakangahoro-tia
	whakapakeke-tia
	whakapiri-a
	whakapua-tia
	whakapuhari-a
	whakapuhi-a
	whakaputa-ina
	whakarapihi-tia
	fakarārangi-tia
	whakarāwai-tia
	whakareka-ngia
	whakareri-a
	whakaririki-tia
	whakataki-na
	whakatakitaki-na
	whakatanuku-tia
	whakatipu-ria
	whakatiraha-tia
	whakatōpū-tia
	whakatūtehu-tia
	whakawaireka-tia
	whānui-tia
	whatiwhati-a
	whāwhāi-tia
	wheo-tia
	whera-hia
	where-a
whakarere	whakareerea
tae	taaea
totohe	toohea
tatau	tauria
momotu	motuhia
tuutuki	tuukia
nanati	naatia
nonoti	nootia
kukuti	kuutia
kokoti	kootia
titiro	tirohia
tatari	taaria
totoro	torohia
tiki	tiikina
riri	riiria
pupuhi	puuhia
whaakii	whaakina
titiro	tirohia
whawhao	whaowhia
whai	whaaia
papaki	paakia
nonoti	nootia
papaki	paakia
papare	parea
popoki	pookia
pupuhi	puuhia
pupuri	puritia
pupuru	purutia
raranga	rangaa
riri	riiria
tataa	taaia
tatari	taaria
titiro	tirohia
tohe	toohea
totohe	toohea
totoro	toorona
wawao	waona
wete	wetekia
whai	whaaia
whakarere	whakareerea
whawhao	whaowhia
whawhati	whatiia
aarahi	arahina
nanao	naomia